Season,Team_A,Team_B,Seed_A,Seed_B,round
2023,1103,1169,NA,NA,NA
2023,1103,1170,NA,NA,NA
2023,1103,1171,NA,NA,NA
2023,1103,1172,NA,NA,NA
2023,1103,1173,NA,NA,NA
2023,1103,1174,NA,NA,NA
2023,1103,1175,NA,NA,NA
2023,1103,1176,NA,NA,NA
2023,1103,1177,NA,NA,NA
2023,1103,1178,NA,NA,NA
2023,1103,1179,NA,12,NA
2023,1103,1180,NA,NA,NA
2023,1103,1181,NA,5,NA
2023,1103,1182,NA,NA,NA
2023,1103,1183,NA,NA,NA
2023,1103,1184,NA,NA,NA
2023,1103,1185,NA,NA,NA
2023,1103,1186,NA,NA,NA
2023,1103,1187,NA,NA,NA
2023,1103,1188,NA,NA,NA
2023,1103,1189,NA,NA,NA
2023,1103,1190,NA,NA,NA
2023,1103,1191,NA,NA,NA
2023,1103,1192,NA,16,NA
2023,1103,1193,NA,NA,NA
2023,1103,1194,NA,9,NA
2023,1103,1195,NA,NA,NA
2023,1103,1196,NA,NA,NA
2023,1103,1197,NA,NA,NA
2023,1103,1198,NA,NA,NA
2023,1103,1199,NA,NA,NA
2023,1103,1200,NA,NA,NA
2023,1103,1201,NA,NA,NA
2023,1103,1202,NA,13,NA
2023,1103,1203,NA,NA,NA
2023,1103,1204,NA,NA,NA
2023,1103,1205,NA,NA,NA
2023,1103,1206,NA,NA,NA
2023,1103,1207,NA,NA,NA
2023,1103,1208,NA,NA,NA
2023,1103,1209,NA,NA,NA
2023,1103,1210,NA,NA,NA
2023,1103,1211,NA,3,NA
2023,1103,1212,NA,NA,NA
2023,1103,1213,NA,14,NA
2023,1103,1214,NA,NA,NA
2023,1103,1216,NA,NA,NA
2023,1103,1217,NA,NA,NA
2023,1103,1218,NA,NA,NA
2023,1103,1219,NA,NA,NA
2023,1103,1220,NA,NA,NA
2023,1103,1221,NA,NA,NA
2023,1103,1222,NA,1,NA
2023,1103,1223,NA,NA,NA
2023,1103,1224,NA,16,NA
2023,1103,1225,NA,NA,NA
2023,1103,1226,NA,NA,NA
2023,1103,1227,NA,NA,NA
2023,1103,1228,NA,9,NA
2023,1103,1229,NA,NA,NA
2023,1103,1230,NA,NA,NA
2023,1103,1231,NA,4,NA
2023,1103,1232,NA,NA,NA
2023,1103,1233,NA,13,NA
2023,1103,1234,NA,8,NA
2023,1103,1235,NA,6,NA
2023,1103,1236,NA,NA,NA
2023,1103,1237,NA,NA,NA
2023,1103,1238,NA,NA,NA
2023,1103,1239,NA,NA,NA
2023,1103,1240,NA,NA,NA
2023,1103,1241,NA,NA,NA
2023,1103,1242,NA,1,NA
2023,1103,1243,NA,3,NA
2023,1103,1244,NA,14,NA
2023,1103,1245,NA,13,NA
2023,1103,1246,NA,6,NA
2023,1103,1247,NA,NA,NA
2023,1103,1248,NA,NA,NA
2023,1103,1249,NA,NA,NA
2023,1103,1250,NA,NA,NA
2023,1103,1251,NA,NA,NA
2023,1103,1252,NA,NA,NA
2023,1103,1253,NA,NA,NA
2023,1103,1254,NA,NA,NA
2023,1103,1255,NA,NA,NA
2023,1103,1256,NA,NA,NA
2023,1103,1257,NA,NA,NA
2023,1103,1258,NA,NA,NA
2023,1103,1259,NA,NA,NA
2023,1103,1260,NA,NA,NA
2023,1103,1261,NA,NA,NA
2023,1103,1262,NA,NA,NA
2023,1103,1263,NA,NA,NA
2023,1103,1264,NA,NA,NA
2023,1103,1265,NA,NA,NA
2023,1103,1266,NA,2,NA
2023,1103,1267,NA,NA,NA
2023,1103,1268,NA,8,NA
2023,1103,1269,NA,NA,NA
2023,1103,1270,NA,NA,NA
2023,1103,1271,NA,NA,NA
2023,1103,1272,NA,8,NA
2023,1103,1273,NA,NA,NA
2023,1103,1274,NA,5,NA
2023,1103,1275,NA,NA,NA
2023,1103,1276,NA,NA,NA
2023,1103,1277,NA,7,NA
2023,1103,1278,NA,NA,NA
2023,1103,1279,NA,NA,NA
2023,1103,1280,NA,11,NA
2023,1103,1281,NA,7,NA
2023,1103,1282,NA,NA,NA
2023,1103,1283,NA,NA,NA
2023,1103,1284,NA,NA,NA
2023,1103,1285,NA,NA,NA
2023,1103,1286,NA,14,NA
2023,1103,1287,NA,NA,NA
2023,1103,1288,NA,NA,NA
2023,1103,1290,NA,NA,NA
2023,1103,1291,NA,NA,NA
2023,1103,1292,NA,NA,NA
2023,1103,1293,NA,NA,NA
2023,1103,1294,NA,NA,NA
2023,1103,1295,NA,NA,NA
2023,1103,1296,NA,NA,NA
2023,1103,1297,NA,16,NA
2023,1103,1298,NA,NA,NA
2023,1103,1299,NA,NA,NA
2023,1103,1300,NA,NA,NA
2023,1103,1301,NA,11,NA
2023,1103,1303,NA,NA,NA
2023,1103,1304,NA,NA,NA
2023,1103,1305,NA,11,NA
2023,1103,1306,NA,NA,NA
2023,1103,1307,NA,NA,NA
2023,1103,1308,NA,NA,NA
2023,1103,1309,NA,NA,NA
2023,1103,1310,NA,NA,NA
2023,1103,1311,NA,NA,NA
2023,1103,1312,NA,NA,NA
2023,1103,1313,NA,NA,NA
2023,1103,1314,NA,NA,NA
2023,1103,1315,NA,NA,NA
2023,1103,1316,NA,NA,NA
2023,1103,1317,NA,NA,NA
2023,1103,1318,NA,NA,NA
2023,1103,1319,NA,NA,NA
2023,1103,1320,NA,NA,NA
2023,1103,1321,NA,7,NA
2023,1103,1322,NA,NA,NA
2023,1103,1323,NA,NA,NA
2023,1103,1324,NA,NA,NA
2023,1103,1325,NA,NA,NA
2023,1103,1326,NA,NA,NA
2023,1103,1328,NA,NA,NA
2023,1103,1329,NA,NA,NA
2023,1103,1330,NA,NA,NA
2023,1103,1331,NA,12,NA
2023,1103,1332,NA,NA,NA
2023,1103,1333,NA,NA,NA
2023,1103,1334,NA,NA,NA
2023,1103,1335,NA,NA,NA
2023,1103,1336,NA,10,NA
2023,1103,1337,NA,NA,NA
2023,1103,1338,NA,11,NA
2023,1103,1339,NA,NA,NA
2023,1103,1340,NA,NA,NA
2023,1103,1341,NA,NA,NA
2023,1103,1342,NA,NA,NA
2023,1103,1343,NA,15,NA
2023,1103,1344,NA,11,NA
2023,1103,1345,NA,1,NA
2023,1103,1346,NA,NA,NA
2023,1103,1347,NA,NA,NA
2023,1103,1348,NA,NA,NA
2023,1103,1349,NA,NA,NA
2023,1103,1350,NA,NA,NA
2023,1103,1351,NA,NA,NA
2023,1103,1352,NA,NA,NA
2023,1103,1353,NA,NA,NA
2023,1103,1354,NA,NA,NA
2023,1103,1355,NA,NA,NA
2023,1103,1356,NA,NA,NA
2023,1103,1357,NA,NA,NA
2023,1103,1358,NA,NA,NA
2023,1103,1359,NA,NA,NA
2023,1103,1360,NA,NA,NA
2023,1103,1361,NA,5,NA
2023,1103,1362,NA,NA,NA
2023,1103,1363,NA,NA,NA
2023,1103,1364,NA,14,NA
2023,1103,1365,NA,NA,NA
2023,1103,1367,NA,NA,NA
2023,1103,1368,NA,NA,NA
2023,1103,1369,NA,16,NA
2023,1103,1370,NA,NA,NA
2023,1103,1371,NA,NA,NA
2023,1103,1372,NA,NA,NA
2023,1103,1373,NA,NA,NA
2023,1103,1374,NA,NA,NA
2023,1103,1375,NA,NA,NA
2023,1103,1376,NA,NA,NA
2023,1103,1377,NA,NA,NA
2023,1103,1378,NA,NA,NA
2023,1103,1379,NA,NA,NA
2023,1103,1380,NA,NA,NA
2023,1103,1381,NA,NA,NA
2023,1103,1382,NA,NA,NA
2023,1103,1383,NA,NA,NA
2023,1103,1384,NA,NA,NA
2023,1103,1385,NA,NA,NA
2023,1103,1386,NA,NA,NA
2023,1103,1387,NA,NA,NA
2023,1103,1388,NA,5,NA
2023,1103,1389,NA,NA,NA
2023,1103,1390,NA,NA,NA
2023,1103,1391,NA,NA,NA
2023,1103,1392,NA,NA,NA
2023,1103,1393,NA,NA,NA
2023,1103,1394,NA,16,NA
2023,1103,1395,NA,6,NA
2023,1103,1396,NA,NA,NA
2023,1103,1397,NA,4,NA
2023,1103,1398,NA,NA,NA
2023,1103,1399,NA,NA,NA
2023,1103,1400,NA,2,NA
2023,1103,1401,NA,7,NA
2023,1103,1402,NA,NA,NA
2023,1103,1403,NA,NA,NA
2023,1103,1404,NA,NA,NA
2023,1103,1405,NA,NA,NA
2023,1103,1406,NA,NA,NA
2023,1103,1407,NA,NA,NA
2023,1103,1408,NA,NA,NA
2023,1103,1409,NA,NA,NA
2023,1103,1410,NA,NA,NA
2023,1103,1411,NA,16,NA
2023,1103,1412,NA,NA,NA
2023,1103,1413,NA,NA,NA
2023,1103,1414,NA,NA,NA
2023,1103,1415,NA,NA,NA
2023,1103,1416,NA,NA,NA
2023,1103,1417,NA,2,NA
2023,1103,1418,NA,13,NA
2023,1103,1419,NA,NA,NA
2023,1103,1420,NA,NA,NA
2023,1103,1421,NA,15,NA
2023,1103,1422,NA,NA,NA
2023,1103,1423,NA,NA,NA
2023,1103,1424,NA,NA,NA
2023,1103,1425,NA,10,NA
2023,1103,1426,NA,NA,NA
2023,1103,1427,NA,NA,NA
2023,1103,1428,NA,NA,NA
2023,1103,1429,NA,10,NA
2023,1103,1430,NA,NA,NA
2023,1103,1431,NA,NA,NA
2023,1103,1433,NA,12,NA
2023,1103,1434,NA,NA,NA
2023,1103,1435,NA,NA,NA
2023,1103,1436,NA,15,NA
2023,1103,1437,NA,NA,NA
2023,1103,1438,NA,4,NA
2023,1103,1439,NA,NA,NA
2023,1103,1440,NA,NA,NA
2023,1103,1441,NA,NA,NA
2023,1103,1442,NA,NA,NA
2023,1103,1443,NA,NA,NA
2023,1103,1444,NA,NA,NA
2023,1103,1447,NA,NA,NA
2023,1103,1448,NA,NA,NA
2023,1103,1449,NA,NA,NA
2023,1103,1450,NA,NA,NA
2023,1103,1451,NA,NA,NA
2023,1103,1452,NA,9,NA
2023,1103,1453,NA,NA,NA
2023,1103,1454,NA,NA,NA
2023,1103,1455,NA,NA,NA
2023,1103,1456,NA,NA,NA
2023,1103,1457,NA,NA,NA
2023,1103,1458,NA,NA,NA
2023,1103,1459,NA,NA,NA
2023,1103,1460,NA,NA,NA
2023,1103,1461,NA,NA,NA
2023,1103,1462,NA,3,NA
2023,1103,1463,NA,NA,NA
2023,1103,1464,NA,NA,NA
2023,1103,1465,NA,NA,NA
2023,1103,1466,NA,NA,NA
2023,1103,1467,NA,NA,NA
2023,1103,1468,NA,NA,NA
2023,1103,1469,NA,NA,NA
2023,1103,1470,NA,NA,NA
2023,1103,1471,NA,NA,NA
2023,1103,1472,NA,NA,NA
2023,1103,1473,NA,NA,NA
2023,1103,1474,NA,NA,NA
2023,1103,1475,NA,NA,NA
2023,1103,1476,NA,NA,NA
2023,1103,1477,NA,NA,NA
2023,1104,1105,1,NA,NA
2023,1104,1106,1,NA,NA
2023,1104,1107,1,NA,NA
2023,1104,1108,1,NA,NA
2023,1104,1110,1,NA,NA
2023,1104,1111,1,NA,NA
2023,1104,1112,1,2,4
2023,1104,1113,1,11,6
2023,1104,1114,1,NA,NA
2023,1104,1115,1,NA,NA
2023,1104,1116,1,8,6
2023,1104,1117,1,NA,NA
2023,1104,1119,1,NA,NA
2023,1104,1120,1,9,6
2023,1104,1122,1,NA,NA
2023,1104,1123,1,NA,NA
2023,1104,1124,1,3,4
2023,1104,1125,1,NA,NA
2023,1104,1126,1,NA,NA
2023,1104,1127,1,NA,NA
2023,1104,1129,1,10,6
2023,1104,1130,1,NA,NA
2023,1104,1131,1,NA,NA
2023,1104,1132,1,NA,NA
2023,1104,1133,1,NA,NA
2023,1104,1135,1,NA,NA
2023,1104,1136,1,NA,NA
2023,1104,1137,1,NA,NA
2023,1104,1138,1,NA,NA
2023,1104,1139,1,NA,NA
2023,1104,1140,1,NA,NA
2023,1104,1141,1,NA,NA
2023,1104,1142,1,NA,NA
2023,1104,1143,1,NA,NA
2023,1104,1144,1,NA,NA
2023,1104,1145,1,NA,NA
2023,1104,1146,1,NA,NA
2023,1104,1148,1,NA,NA
2023,1104,1149,1,NA,NA
2023,1104,1150,1,NA,NA
2023,1104,1151,1,NA,NA
2023,1104,1152,1,NA,NA
2023,1104,1153,1,NA,NA
2023,1104,1154,1,NA,NA
2023,1104,1155,1,NA,NA
2023,1104,1156,1,NA,NA
2023,1104,1157,1,NA,NA
2023,1104,1158,1,12,3
2023,1104,1159,1,15,6
2023,1104,1160,1,NA,NA
2023,1104,1161,1,NA,NA
2023,1104,1162,1,NA,NA
2023,1104,1163,1,4,6
2023,1104,1164,1,NA,NA
2023,1104,1165,1,NA,NA
2023,1104,1166,1,6,4
2023,1104,1167,1,NA,NA
2023,1104,1168,1,NA,NA
2023,1104,1169,1,NA,NA
2023,1104,1170,1,NA,NA
2023,1104,1171,1,NA,NA
2023,1104,1172,1,NA,NA
2023,1104,1173,1,NA,NA
2023,1104,1174,1,NA,NA
2023,1104,1175,1,NA,NA
2023,1104,1176,1,NA,NA
2023,1104,1177,1,NA,NA
2023,1104,1178,1,NA,NA
2023,1104,1179,1,12,6
2023,1104,1180,1,NA,NA
2023,1104,1181,1,5,5
2023,1104,1182,1,NA,NA
2023,1104,1183,1,NA,NA
2023,1104,1184,1,NA,NA
2023,1104,1185,1,NA,NA
2023,1104,1186,1,NA,NA
2023,1104,1187,1,NA,NA
2023,1104,1188,1,NA,NA
2023,1104,1189,1,NA,NA
2023,1104,1190,1,NA,NA
2023,1104,1191,1,NA,NA
2023,1104,1192,1,16,5
2023,1104,1193,1,NA,NA
2023,1104,1194,1,9,5
2023,1104,1195,1,NA,NA
2023,1104,1196,1,NA,NA
2023,1104,1197,1,NA,NA
2023,1104,1198,1,NA,NA
2023,1104,1199,1,NA,NA
2023,1104,1200,1,NA,NA
2023,1104,1201,1,NA,NA
2023,1104,1202,1,13,3
2023,1104,1203,1,NA,NA
2023,1104,1204,1,NA,NA
2023,1104,1205,1,NA,NA
2023,1104,1206,1,NA,NA
2023,1104,1207,1,NA,NA
2023,1104,1208,1,NA,NA
2023,1104,1209,1,NA,NA
2023,1104,1210,1,NA,NA
2023,1104,1211,1,3,6
2023,1104,1212,1,NA,NA
2023,1104,1213,1,14,6
2023,1104,1214,1,NA,NA
2023,1104,1216,1,NA,NA
2023,1104,1217,1,NA,NA
2023,1104,1218,1,NA,NA
2023,1104,1219,1,NA,NA
2023,1104,1220,1,NA,NA
2023,1104,1221,1,NA,NA
2023,1104,1222,1,1,6
2023,1104,1223,1,NA,NA
2023,1104,1224,1,16,6
2023,1104,1225,1,NA,NA
2023,1104,1226,1,NA,NA
2023,1104,1227,1,NA,NA
2023,1104,1228,1,9,6
2023,1104,1229,1,NA,NA
2023,1104,1230,1,NA,NA
2023,1104,1231,1,4,6
2023,1104,1232,1,NA,NA
2023,1104,1233,1,13,6
2023,1104,1234,1,8,6
2023,1104,1235,1,6,6
2023,1104,1236,1,NA,NA
2023,1104,1237,1,NA,NA
2023,1104,1238,1,NA,NA
2023,1104,1239,1,NA,NA
2023,1104,1240,1,NA,NA
2023,1104,1241,1,NA,NA
2023,1104,1242,1,1,6
2023,1104,1243,1,3,5
2023,1104,1244,1,14,6
2023,1104,1245,1,13,6
2023,1104,1246,1,6,5
2023,1104,1247,1,NA,NA
2023,1104,1248,1,NA,NA
2023,1104,1249,1,NA,NA
2023,1104,1250,1,NA,NA
2023,1104,1251,1,NA,NA
2023,1104,1252,1,NA,NA
2023,1104,1253,1,NA,NA
2023,1104,1254,1,NA,NA
2023,1104,1255,1,NA,NA
2023,1104,1256,1,NA,NA
2023,1104,1257,1,NA,NA
2023,1104,1258,1,NA,NA
2023,1104,1259,1,NA,NA
2023,1104,1260,1,NA,NA
2023,1104,1261,1,NA,NA
2023,1104,1262,1,NA,NA
2023,1104,1263,1,NA,NA
2023,1104,1264,1,NA,NA
2023,1104,1265,1,NA,NA
2023,1104,1266,1,2,5
2023,1104,1267,1,NA,NA
2023,1104,1268,1,8,2
2023,1104,1269,1,NA,NA
2023,1104,1270,1,NA,NA
2023,1104,1271,1,NA,NA
2023,1104,1272,1,8,5
2023,1104,1273,1,NA,NA
2023,1104,1274,1,5,6
2023,1104,1275,1,NA,NA
2023,1104,1276,1,NA,NA
2023,1104,1277,1,7,5
2023,1104,1278,1,NA,NA
2023,1104,1279,1,NA,NA
2023,1104,1280,1,11,6
2023,1104,1281,1,7,4
2023,1104,1282,1,NA,NA
2023,1104,1283,1,NA,NA
2023,1104,1284,1,NA,NA
2023,1104,1285,1,NA,NA
2023,1104,1286,1,14,5
2023,1104,1287,1,NA,NA
2023,1104,1288,1,NA,NA
2023,1104,1290,1,NA,NA
2023,1104,1291,1,NA,NA
2023,1104,1292,1,NA,NA
2023,1104,1293,1,NA,NA
2023,1104,1294,1,NA,NA
2023,1104,1295,1,NA,NA
2023,1104,1296,1,NA,NA
2023,1104,1297,1,16,6
2023,1104,1298,1,NA,NA
2023,1104,1299,1,NA,NA
2023,1104,1300,1,NA,NA
2023,1104,1301,1,11,4
2023,1104,1303,1,NA,NA
2023,1104,1304,1,NA,NA
2023,1104,1305,1,11,6
2023,1104,1306,1,NA,NA
2023,1104,1307,1,NA,NA
2023,1104,1308,1,NA,NA
2023,1104,1309,1,NA,NA
2023,1104,1310,1,NA,NA
2023,1104,1311,1,NA,NA
2023,1104,1312,1,NA,NA
2023,1104,1313,1,NA,NA
2023,1104,1314,1,NA,NA
2023,1104,1315,1,NA,NA
2023,1104,1316,1,NA,NA
2023,1104,1317,1,NA,NA
2023,1104,1318,1,NA,NA
2023,1104,1319,1,NA,NA
2023,1104,1320,1,NA,NA
2023,1104,1321,1,7,6
2023,1104,1322,1,NA,NA
2023,1104,1323,1,NA,NA
2023,1104,1324,1,NA,NA
2023,1104,1325,1,NA,NA
2023,1104,1326,1,NA,NA
2023,1104,1328,1,NA,NA
2023,1104,1329,1,NA,NA
2023,1104,1330,1,NA,NA
2023,1104,1331,1,12,5
2023,1104,1332,1,NA,NA
2023,1104,1333,1,NA,NA
2023,1104,1334,1,NA,NA
2023,1104,1335,1,NA,NA
2023,1104,1336,1,10,6
2023,1104,1337,1,NA,NA
2023,1104,1338,1,11,6
2023,1104,1339,1,NA,NA
2023,1104,1340,1,NA,NA
2023,1104,1341,1,NA,NA
2023,1104,1342,1,NA,NA
2023,1104,1343,1,15,4
2023,1104,1344,1,11,5
2023,1104,1345,1,1,5
2023,1104,1346,1,NA,NA
2023,1104,1347,1,NA,NA
2023,1104,1348,1,NA,NA
2023,1104,1349,1,NA,NA
2023,1104,1350,1,NA,NA
2023,1104,1351,1,NA,NA
2023,1104,1352,1,NA,NA
2023,1104,1353,1,NA,NA
2023,1104,1354,1,NA,NA
2023,1104,1355,1,NA,NA
2023,1104,1356,1,NA,NA
2023,1104,1357,1,NA,NA
2023,1104,1358,1,NA,NA
2023,1104,1359,1,NA,NA
2023,1104,1360,1,NA,NA
2023,1104,1361,1,5,3
2023,1104,1362,1,NA,NA
2023,1104,1363,1,NA,NA
2023,1104,1364,1,14,4
2023,1104,1365,1,NA,NA
2023,1104,1367,1,NA,NA
2023,1104,1368,1,NA,NA
2023,1104,1369,1,16,1
2023,1104,1370,1,NA,NA
2023,1104,1371,1,NA,NA
2023,1104,1372,1,NA,NA
2023,1104,1373,1,NA,NA
2023,1104,1374,1,NA,NA
2023,1104,1375,1,NA,NA
2023,1104,1376,1,NA,NA
2023,1104,1377,1,NA,NA
2023,1104,1378,1,NA,NA
2023,1104,1379,1,NA,NA
2023,1104,1380,1,NA,NA
2023,1104,1381,1,NA,NA
2023,1104,1382,1,NA,NA
2023,1104,1383,1,NA,NA
2023,1104,1384,1,NA,NA
2023,1104,1385,1,NA,NA
2023,1104,1386,1,NA,NA
2023,1104,1387,1,NA,NA
2023,1104,1388,1,5,6
2023,1104,1389,1,NA,NA
2023,1104,1390,1,NA,NA
2023,1104,1391,1,NA,NA
2023,1104,1392,1,NA,NA
2023,1104,1393,1,NA,NA
2023,1104,1394,1,16,1
2023,1104,1395,1,6,6
2023,1104,1396,1,NA,NA
2023,1104,1397,1,4,5
2023,1104,1398,1,NA,NA
2023,1104,1399,1,NA,NA
2023,1104,1400,1,2,6
2023,1104,1401,1,7,6
2023,1104,1402,1,NA,NA
2023,1104,1403,1,NA,NA
2023,1104,1404,1,NA,NA
2023,1104,1405,1,NA,NA
2023,1104,1406,1,NA,NA
2023,1104,1407,1,NA,NA
2023,1104,1408,1,NA,NA
2023,1104,1409,1,NA,NA
2023,1104,1410,1,NA,NA
2023,1104,1411,1,16,5
2023,1104,1412,1,NA,NA
2023,1104,1413,1,NA,NA
2023,1104,1414,1,NA,NA
2023,1104,1415,1,NA,NA
2023,1104,1416,1,NA,NA
2023,1104,1417,1,2,6
2023,1104,1418,1,13,5
2023,1104,1419,1,NA,NA
2023,1104,1420,1,NA,NA
2023,1104,1421,1,15,6
2023,1104,1422,1,NA,NA
2023,1104,1423,1,NA,NA
2023,1104,1424,1,NA,NA
2023,1104,1425,1,10,5
2023,1104,1426,1,NA,NA
2023,1104,1427,1,NA,NA
2023,1104,1428,1,NA,NA
2023,1104,1429,1,10,4
2023,1104,1430,1,NA,NA
2023,1104,1431,1,NA,NA
2023,1104,1433,1,12,6
2023,1104,1434,1,NA,NA
2023,1104,1435,1,NA,NA
2023,1104,1436,1,15,5
2023,1104,1437,1,NA,NA
2023,1104,1438,1,4,3
2023,1104,1439,1,NA,NA
2023,1104,1440,1,NA,NA
2023,1104,1441,1,NA,NA
2023,1104,1442,1,NA,NA
2023,1104,1443,1,NA,NA
2023,1104,1444,1,NA,NA
2023,1104,1447,1,NA,NA
2023,1104,1448,1,NA,NA
2023,1104,1449,1,NA,NA
2023,1104,1450,1,NA,NA
2023,1104,1451,1,NA,NA
2023,1104,1452,1,9,2
2023,1104,1453,1,NA,NA
2023,1104,1454,1,NA,NA
2023,1104,1455,1,NA,NA
2023,1104,1456,1,NA,NA
2023,1104,1457,1,NA,NA
2023,1104,1458,1,NA,NA
2023,1104,1459,1,NA,NA
2023,1104,1460,1,NA,NA
2023,1104,1461,1,NA,NA
2023,1104,1462,1,3,6
2023,1104,1463,1,NA,NA
2023,1104,1464,1,NA,NA
2023,1104,1465,1,NA,NA
2023,1104,1466,1,NA,NA
2023,1104,1467,1,NA,NA
2023,1104,1468,1,NA,NA
2023,1104,1469,1,NA,NA
2023,1104,1470,1,NA,NA
2023,1104,1471,1,NA,NA
2023,1104,1472,1,NA,NA
2023,1104,1473,1,NA,NA
2023,1104,1474,1,NA,NA
2023,1104,1475,1,NA,NA
2023,1104,1476,1,NA,NA
2023,1104,1477,1,NA,NA
2023,1105,1106,NA,NA,NA
2023,1105,1107,NA,NA,NA
2023,1105,1108,NA,NA,NA
2023,1105,1110,NA,NA,NA
2023,1105,1111,NA,NA,NA
2023,1105,1112,NA,2,NA
2023,1105,1113,NA,11,NA
2023,1105,1114,NA,NA,NA
2023,1105,1115,NA,NA,NA
2023,1105,1116,NA,8,NA
2023,1105,1117,NA,NA,NA
2023,1105,1119,NA,NA,NA
2023,1105,1120,NA,9,NA
2023,1105,1122,NA,NA,NA
2023,1105,1123,NA,NA,NA
2023,1105,1124,NA,3,NA
2023,1105,1125,NA,NA,NA
2023,1105,1126,NA,NA,NA
2023,1105,1127,NA,NA,NA
2023,1105,1129,NA,10,NA
2023,1105,1130,NA,NA,NA
2023,1105,1131,NA,NA,NA
2023,1105,1132,NA,NA,NA
2023,1105,1133,NA,NA,NA
2023,1105,1135,NA,NA,NA
2023,1105,1136,NA,NA,NA
2023,1105,1137,NA,NA,NA
2023,1105,1138,NA,NA,NA
2023,1105,1139,NA,NA,NA
2023,1105,1140,NA,NA,NA
2023,1105,1141,NA,NA,NA
2023,1105,1142,NA,NA,NA
2023,1105,1143,NA,NA,NA
2023,1105,1144,NA,NA,NA
2023,1105,1145,NA,NA,NA
2023,1105,1146,NA,NA,NA
2023,1105,1148,NA,NA,NA
2023,1105,1149,NA,NA,NA
2023,1105,1150,NA,NA,NA
2023,1105,1151,NA,NA,NA
2023,1105,1152,NA,NA,NA
2023,1105,1153,NA,NA,NA
2023,1105,1154,NA,NA,NA
2023,1105,1155,NA,NA,NA
2023,1105,1156,NA,NA,NA
2023,1105,1157,NA,NA,NA
2023,1105,1158,NA,12,NA
2023,1105,1159,NA,15,NA
2023,1105,1160,NA,NA,NA
2023,1105,1161,NA,NA,NA
2023,1105,1162,NA,NA,NA
2023,1105,1163,NA,4,NA
2023,1105,1164,NA,NA,NA
2023,1105,1165,NA,NA,NA
2023,1105,1166,NA,6,NA
2023,1105,1167,NA,NA,NA
2023,1105,1168,NA,NA,NA
2023,1105,1169,NA,NA,NA
2023,1105,1170,NA,NA,NA
2023,1105,1171,NA,NA,NA
2023,1105,1172,NA,NA,NA
2023,1105,1173,NA,NA,NA
2023,1105,1174,NA,NA,NA
2023,1105,1175,NA,NA,NA
2023,1105,1176,NA,NA,NA
2023,1105,1177,NA,NA,NA
2023,1105,1178,NA,NA,NA
2023,1105,1179,NA,12,NA
2023,1105,1180,NA,NA,NA
2023,1105,1181,NA,5,NA
2023,1105,1182,NA,NA,NA
2023,1105,1183,NA,NA,NA
2023,1105,1184,NA,NA,NA
2023,1105,1185,NA,NA,NA
2023,1105,1186,NA,NA,NA
2023,1105,1187,NA,NA,NA
2023,1105,1188,NA,NA,NA
2023,1105,1189,NA,NA,NA
2023,1105,1190,NA,NA,NA
2023,1105,1191,NA,NA,NA
2023,1105,1192,NA,16,NA
2023,1105,1193,NA,NA,NA
2023,1105,1194,NA,9,NA
2023,1105,1195,NA,NA,NA
2023,1105,1196,NA,NA,NA
2023,1105,1197,NA,NA,NA
2023,1105,1198,NA,NA,NA
2023,1105,1199,NA,NA,NA
2023,1105,1200,NA,NA,NA
2023,1105,1201,NA,NA,NA
2023,1105,1202,NA,13,NA
2023,1105,1203,NA,NA,NA
2023,1105,1204,NA,NA,NA
2023,1105,1205,NA,NA,NA
2023,1105,1206,NA,NA,NA
2023,1105,1207,NA,NA,NA
2023,1105,1208,NA,NA,NA
2023,1105,1209,NA,NA,NA
2023,1105,1210,NA,NA,NA
2023,1105,1211,NA,3,NA
2023,1105,1212,NA,NA,NA
2023,1105,1213,NA,14,NA
2023,1105,1214,NA,NA,NA
2023,1105,1216,NA,NA,NA
2023,1105,1217,NA,NA,NA
2023,1105,1218,NA,NA,NA
2023,1105,1219,NA,NA,NA
2023,1105,1220,NA,NA,NA
2023,1105,1221,NA,NA,NA
2023,1105,1222,NA,1,NA
2023,1105,1223,NA,NA,NA
2023,1105,1224,NA,16,NA
2023,1105,1225,NA,NA,NA
2023,1105,1226,NA,NA,NA
2023,1105,1227,NA,NA,NA
2023,1105,1228,NA,9,NA
2023,1105,1229,NA,NA,NA
2023,1105,1230,NA,NA,NA
2023,1105,1231,NA,4,NA
2023,1105,1232,NA,NA,NA
2023,1105,1233,NA,13,NA
2023,1105,1234,NA,8,NA
2023,1105,1235,NA,6,NA
2023,1105,1236,NA,NA,NA
2023,1105,1237,NA,NA,NA
2023,1105,1238,NA,NA,NA
2023,1105,1239,NA,NA,NA
2023,1105,1240,NA,NA,NA
2023,1105,1241,NA,NA,NA
2023,1105,1242,NA,1,NA
2023,1105,1243,NA,3,NA
2023,1105,1244,NA,14,NA
2023,1105,1245,NA,13,NA
2023,1105,1246,NA,6,NA
2023,1105,1247,NA,NA,NA
2023,1105,1248,NA,NA,NA
2023,1105,1249,NA,NA,NA
2023,1105,1250,NA,NA,NA
2023,1105,1251,NA,NA,NA
2023,1105,1252,NA,NA,NA
2023,1105,1253,NA,NA,NA
2023,1105,1254,NA,NA,NA
2023,1105,1255,NA,NA,NA
2023,1105,1256,NA,NA,NA
2023,1105,1257,NA,NA,NA
2023,1105,1258,NA,NA,NA
2023,1105,1259,NA,NA,NA
2023,1105,1260,NA,NA,NA
